SCHOOL_YEAR_x,AGENCY_TYPE,CHARTER_IND,CESA,COUNTY,DISTRICT_CODE,SCHOOL_CODE,GRADE_GROUP,DISTRICT_NAME,HIGH_SCHOOL_NAME,COHORT,COMPLETION_STATUS,GROUP_BY,GROUP_BY_VALUE,TIMEFRAME,COHORT_COUNT,STUDENT_COUNT,MIDDLE_SCHOOL_NAME,SCHOOL_YEAR_y,TEST_SUBJECT,Composite_Score,FORWARD_YEAR,EXPECTED_COHORT
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,439,404,Whitehorse Middle,2018-19,Science,2.2713178294573644,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,439,404,Whitehorse Middle,2018-19,Social Studies,2.0703125,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Badger Rock Middle,2018-19,ELA,1.6153846153846154,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Badger Rock Middle,2018-19,Mathematics,1.3571428571428572,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Badger Rock Middle,2018-19,Science,1.7692307692307692,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Badger Rock Middle,2018-19,Social Studies,2.0,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Black Hawk Middle,2018-19,ELA,1.5529411764705883,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Black Hawk Middle,2018-19,Mathematics,1.423529411764706,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Black Hawk Middle,2018-19,Science,1.8235294117647058,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Black Hawk Middle,2018-19,Social Studies,1.6352941176470588,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Cherokee Heights Middle,2018-19,ELA,1.577319587628866,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Cherokee Heights Middle,2018-19,Mathematics,1.5104166666666667,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Cherokee Heights Middle,2018-19,Science,1.6666666666666667,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Cherokee Heights Middle,2018-19,Social Studies,1.5208333333333333,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Hamilton Middle,2018-19,ELA,1.8518518518518519,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Hamilton Middle,2018-19,Mathematics,1.962962962962963,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Hamilton Middle,2018-19,Science,2.074074074074074,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Hamilton Middle,2018-19,Social Studies,2.3333333333333335,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,James Wright Middle,2018-19,ELA,1.8431372549019607,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,James Wright Middle,2018-19,Mathematics,1.74,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,James Wright Middle,2018-19,Science,2.14,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,James Wright Middle,2018-19,Social Studies,1.96,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Jefferson Middle,2018-19,ELA,1.423728813559322,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Jefferson Middle,2018-19,Mathematics,1.4736842105263157,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Jefferson Middle,2018-19,Science,1.7966101694915255,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Jefferson Middle,2018-19,Social Studies,1.6964285714285714,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,O'Keeffe Middle,2018-19,ELA,1.625,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,O'Keeffe Middle,2018-19,Mathematics,1.5789473684210527,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,O'Keeffe Middle,2018-19,Science,1.625,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,O'Keeffe Middle,2018-19,Social Studies,1.7037037037037037,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Sennett Middle,2018-19,ELA,1.4873949579831933,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Sennett Middle,2018-19,Mathematics,1.5583333333333333,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Sennett Middle,2018-19,Science,1.7142857142857142,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Sennett Middle,2018-19,Social Studies,1.6837606837606838,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Sherman Middle,2018-19,ELA,1.5,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Sherman Middle,2018-19,Mathematics,1.2772277227722773,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Sherman Middle,2018-19,Science,1.6732673267326732,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Sherman Middle,2018-19,Social Studies,1.7474747474747474,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Spring Harbor Middle,2018-19,ELA,1.619047619047619,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Spring Harbor Middle,2018-19,Mathematics,1.8571428571428572,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Spring Harbor Middle,2018-19,Science,2.0952380952380953,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Spring Harbor Middle,2018-19,Social Studies,2.142857142857143,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Toki Middle,2018-19,ELA,1.3924050632911393,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Toki Middle,2018-19,Mathematics,1.4303797468354431,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Toki Middle,2018-19,Science,1.7088607594936709,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Toki Middle,2018-19,Social Studies,1.6455696202531647,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Whitehorse Middle,2018-19,ELA,1.625,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Whitehorse Middle,2018-19,Mathematics,1.4320987654320987,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Whitehorse Middle,2018-19,Science,1.8170731707317074,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,151,138,Whitehorse Middle,2018-19,Social Studies,1.6296296296296295,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Badger Rock Middle,2018-19,ELA,1.8333333333333333,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Badger Rock Middle,2018-19,Mathematics,1.5,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Badger Rock Middle,2018-19,Science,3.0,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Badger Rock Middle,2018-19,Social Studies,2.8333333333333335,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Black Hawk Middle,2018-19,ELA,2.259259259259259,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Black Hawk Middle,2018-19,Mathematics,2.037037037037037,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Black Hawk Middle,2018-19,Science,2.8518518518518516,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Black Hawk Middle,2018-19,Social Studies,2.4444444444444446,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Cherokee Heights Middle,2018-19,ELA,3.045977011494253,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Cherokee Heights Middle,2018-19,Mathematics,2.9885057471264367,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Cherokee Heights Middle,2018-19,Science,3.413793103448276,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Cherokee Heights Middle,2018-19,Social Studies,3.244186046511628,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Hamilton Middle,2018-19,ELA,2.8360655737704916,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Hamilton Middle,2018-19,Mathematics,2.879781420765027,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Hamilton Middle,2018-19,Science,3.092896174863388,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Hamilton Middle,2018-19,Social Studies,3.125,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,James Wright Middle,2018-19,ELA,2.5294117647058822,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,James Wright Middle,2018-19,Mathematics,2.411764705882353,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,James Wright Middle,2018-19,Science,2.7058823529411766,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,James Wright Middle,2018-19,Social Studies,2.7058823529411766,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Jefferson Middle,2018-19,ELA,2.1604938271604937,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Jefferson Middle,2018-19,Mathematics,2.4375,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Jefferson Middle,2018-19,Science,2.814814814814815,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Jefferson Middle,2018-19,Social Studies,2.6125,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,O'Keeffe Middle,2018-19,ELA,2.413793103448276,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,O'Keeffe Middle,2018-19,Mathematics,2.5789473684210527,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,O'Keeffe Middle,2018-19,Science,2.75,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,O'Keeffe Middle,2018-19,Social Studies,3.0892857142857144,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Sennett Middle,2018-19,ELA,2.2816901408450705,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Sennett Middle,2018-19,Mathematics,2.352112676056338,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Sennett Middle,2018-19,Science,2.8857142857142857,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Sennett Middle,2018-19,Social Studies,2.6285714285714286,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Sherman Middle,2018-19,ELA,2.409090909090909,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Sherman Middle,2018-19,Mathematics,1.8863636363636365,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Sherman Middle,2018-19,Science,2.5454545454545454,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Sherman Middle,2018-19,Social Studies,2.772727272727273,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Spring Harbor Middle,2018-19,ELA,2.5692307692307694,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Spring Harbor Middle,2018-19,Mathematics,2.646153846153846,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Spring Harbor Middle,2018-19,Science,3.1384615384615384,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Spring Harbor Middle,2018-19,Social Studies,3.15625,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Toki Middle,2018-19,ELA,2.4,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Toki Middle,2018-19,Mathematics,2.477777777777778,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Toki Middle,2018-19,Science,2.9213483146067416,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Toki Middle,2018-19,Social Studies,2.752808988764045,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Whitehorse Middle,2018-19,ELA,2.235294117647059,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Whitehorse Middle,2018-19,Mathematics,2.260869565217391,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Whitehorse Middle,2018-19,Science,2.7205882352941178,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,363,309,Whitehorse Middle,2018-19,Social Studies,2.5074626865671643,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Badger Rock Middle,2018-19,ELA,2.0,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Badger Rock Middle,2018-19,Mathematics,1.875,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Badger Rock Middle,2018-19,Science,2.7142857142857144,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Badger Rock Middle,2018-19,Social Studies,2.4285714285714284,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Black Hawk Middle,2018-19,ELA,1.75,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Black Hawk Middle,2018-19,Mathematics,1.5535714285714286,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Black Hawk Middle,2018-19,Science,2.0535714285714284,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Black Hawk Middle,2018-19,Social Studies,1.875,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Cherokee Heights Middle,2018-19,ELA,2.511627906976744,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Cherokee Heights Middle,2018-19,Mathematics,2.4,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Cherokee Heights Middle,2018-19,Science,2.7294117647058824,2019.0,2023.0
2022-23,Public school,No,2.0,Dane,3269,360.0,High School,Madison Metropolitan,Memorial High,2023,Completed - Regular High School Diploma,Gender,Female,4-Year rate,253,226,Cherokee Heights Middle,2018-19,Social Studies,2.511904761904762,2019.0,2023.0
